"5/22/1782","Bth","Court","Canut der Gütige","Trauerspiel","Schlegel","NA"
"5/22/1782","Bth","Court","Treue und Undank","Lustspiel","Meyer","NA"
"5/23/1782","Bth","Court","Die Nebenbuhler","Lustspiel","Engelbrecht","NA"
"","","","",,"Sheridan",
"5/24/1782","Bth","Court","Frühling und Liebe","Singspiel","Schmidt","Ulbrich"
"5/25/1782","Bth","Court","Die Kriegsgefangenen","Lustspiel","Stephanie d. J.","NA"
"5/26/1782","Bth","Court","Das Winterquartier in Amerika","Lustspiel","Babo","NA"
"5/26/1782","Bth","Court","Der eifersüchtige Liebhaber","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"5/27/1782","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"5/27/1782","Bth","Court","Der Richter","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"5/28/1782","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"5/29/1782","Bth","Court","Canut der Gütige","Trauerspiel","Schlegel","NA"
"5/29/1782","Bth","Court","Der verliebte Unschuld","Lustspiel","Marin","NA"
"","","","",,"unknown",
"5/30/1782","","NA","Theaters closed for Corpus Christi (Frohnleichnam)",,,
"5/31/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"6/1/1782","Bth","Court","Geschwind, eh es jemand erfährt","Lustspiel","Bock","NA"
"","","","",,"Goldoni",
"6/1/1782","Bth","Court","Der Richter","Schauspiel","Mercier","NA"
"","","","",,"Schröder",
"6/2/1782","Bth","Court","Der verliebte Unschuld","Lustspiel","Marin","NA"
"","","","",,"unknown",
"6/2/1782","Bth","Court","Röschen und Colas","Opéra comique","Sedaine","Monsigny"
"6/3/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"6/4/1782","Bth","Court","Die verfolgte Unbekannte","Singspiel","Petrosellini","Anfossi"
"","","","",,"Stephanie d. J.",
"6/5/1782","Bth","Court","Juliane von Lindorak","Lustspiel","Gozzi","NA"
"","","","",,"Schröder",
"6/6/1782","Bth","Court","Romeo und Julie","Trauerspiel","Shakespeare","NA"
"","","","",,"Weiße",
"6/7/1782","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"6/7/1782","Bth","Court","Der Hausfreund","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"6/15/1782","Bth","Court","Das öffentliche Geheimniß","Lustspiel","Gotter","NA"
"6/16/1782","Bth","Court","Der verliebte Unschuld","Lustspiel","Marin","NA"
"","","","",,"unknown",
"6/16/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"6/17/1782","Bth","Court","Die Trojanerinnen","Trauerspiel","Schlegel","NA"
"6/17/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"6/18/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"6/19/1782","Bth","Court","Die Trojanerinnen","Trauerspiel","Schlegel","NA"
"6/19/1782","Bth","Court","Die gegenseitige Probe","Lustspiel","Legrand","NA"
"","","","",,"Meißner",
"6/20/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"6/21/1782","Bth","Court","Der Jurist und der Bauer","Lustspiel","Rautenstrauch","NA"
"6/21/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"6/22/1782","Bth","Court","Glück bessert Thorheit","Lustspiel","Lee","NA"
"","","","",,"Schröder",
"6/23/1782","Bth","Court","Die Feldmühle","Lustspiel","Richter","NA"
"6/23/1782","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"6/24/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"6/25/1782","Bth","Court","Die abgenöthige Einwilligung","Lustspiel","Gebler","NA"
"","","","",,"Guyot de Merville",
"6/25/1782","Bth","Court","Le Déserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"6/26/1782","Bth","Court","Die Abgebrannten","Lustspiel","Eckardt","NA"
"6/26/1782","Bth","Court","Medea","Melodrama","Gotter","Benda"
"6/27/1782","Bth","Court","Der poetische Dorfjunker","Lustspiel","Destouches","NA"
"","","","",,"Gottsched",
"6/27/1782","Bth","Court","Das Orakel","Lustspiel","Gellert","unknown"
"6/28/1782","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"6/29/1782","Bth","Court","Die Wildschützen","Lustspiel","Stephanie d. J.","unknown"
"6/30/1782","Bth","Court","Das Orakel","Lustspiel","Gellert","unknown"
"6/30/1782","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"7/1/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"7/2/1782","Bth","Court","Die Pilgrime von Mekka","Singspiel","Dancourt","Gluck"
"","","","",,"Faber",
"7/3/1782","Bth","Court","Olivie","Trauerspiel","Brandes","NA"
"7/3/1782","Bth","Court","Das Portrait","Lustspiel","Beauchamps","NA"
"","","","",,"unknown",
"7/4/1782","Bth","Court","Wahrheit ist gut Ding","Lustspiel","Goldoni","NA"
"","","","",,"Schletter",
"7/5/1782","Bth","Court","Der Rauchfangkehrer","Singspiel","Auenbrugger","Salieri"
"7/6/1782","Bth","Court","Die falschen Vertraulichkeiten","Lustspiel","Gotter","NA"
"","","","",,"Marivaux",
"7/6/1782","Bth","Court","Die neue Agnese","Lustspiel","Favart","NA"
"","","","",,"Löwen",
"","","","",,"Voltaire",
"7/7/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"7/7/1782","Bth","Court","Röschen und Colas","Opéra comique","Sedaine","Monsigny"
"7/8/1782","Bth","Court","Der Spleen","Lustspiel","Stephanie d. J.","NA"
"7/8/1782","Bth","Court","Die neue Agnese","Lustspiel","Favart","NA"
"","","","",,"Löwen",
"","","","",,"Voltaire",
"7/9/1782","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"7/10/1782","Bth","Court","Orest und Elektra","Trauerspiel","Crébillon","NA"
"","","","",,"Gotter",
"","","","",,"Voltaire",
"7/11/1782","Bth","Court","Der Bettelstudent","Lustspiel","Weidmann","NA"
"7/11/1782","Bth","Court","Die Widersprecherin","Lustspiel","Dufresny","NA"
"","","","",,"Gottsched",
"7/12/1782","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"7/12/1782","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"7/13/1782","Bth","Court","Glück bessert Thorheit","Lustspiel","Lee","NA"
"","","","",,"Schröder",
"7/14/1782","Bth","Court","Die indianische Wittwe","Lustspiel","Framery","NA"
"","","","",,"Pauerspach",
"7/14/1782","Bth","Court","Die beyden Geitzigen","Singspiel","Falbaire de Quingey","Grétry"
"","","","",,"unknown",
"7/15/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"7/16/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"7/17/1782","Bth","Court","Elfride","Trauerspiel","Bertuch","NA"
"","","","",,"Mason",
"7/17/1782","Bth","Court","Die große Batterie","Lustspiel","Ayrenhoff","NA"
"7/18/1782","Bth","Court","Der argwöhnische Ehemann","Lustspiel","Gotter","NA"
"7/19/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"7/20/1782","Bth","Court","Der Triumph der guten Frauen","Lustspiel","Schlegel","NA"
"7/21/1782","Bth","Court","Der Edelknabe","Lustspiel","Engel","NA"
"7/21/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"7/22/1782","Bth","Court","Gustav Wasa","Trauerspiel","Brooke","NA"
"","","","",,"Schröder",
"7/22/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"7/22/1782","Kth","French","Le Tableau parlant","Opéra comique","Anseaume","Grétry"
"7/22/1782","Kth","French","Les Deux Chasseurs et la Laitière","Comédie mêlée d'ariettes","Anseaume","Duni"
"7/22/1782","Kth","French","No title","Ballet","unknown","unknown"
"7/23/1782","Bth","Court","Zemire und Azor","Opéra comique","Marmontel","Grétry"
"7/24/1782","Bth","Court","Gustav Wasa","Trauerspiel","Brooke","NA"
"","","","",,"Schröder",
"7/25/1782","Bth","Court","Die Holländer","Lustspiel","Bock","NA"
"","","","",,"Goldoni",
"7/26/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"7/27/1782","Bth","Court","Betrug für Betrug","Lustspiel","Schletter","NA"
"7/27/1782","Kth","NA","Concert, Carl Türrschmidt and Johann Palsa","Concert",,
"7/28/1782","Bth","Court","Frühling und Liebe","Singspiel","Schmidt","Ulbrich"
"7/29/1782","Bth","Court","Die Wankelmütige","Lustspiel","Cibber","NA"
"","","","",,"Schröder",
"7/30/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"7/31/1782","Bth","Court","Die Wankelmütige","Lustspiel","Cibber","NA"
"","","","",,"Schröder",
"8/1/1782","Bth","Court","Der seltne Freyer","Lustspiel","Gernevalde","NA"
"","","","",,"Meyer",
"8/1/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"8/2/1782","Bth","Court","Das Landmädchen","Lustspiel","Schmid","NA"
"","","","",,"Wycherley",
"8/3/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"8/4/1782","Bth","Court","Die unversehene Wette","Lustspiel","Rautenstrauch","NA"
"","","","",,"Sedaine",
"8/4/1782","Bth","Court","Die Bergknappen","Singspiel","Weidmann","Umlauf"
"8/4/1782","Kth","French","Le Tableau parlant","Opéra comique","Anseaume","Grétry"
"8/4/1782","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"8/4/1782","Kth","French","No title","Ballet","unknown","unknown"
"8/5/1782","Bth","Court","Die Vatergrille","Lustspiel","Burgoyne","NA"
"","","","",,"Schröder",
"8/5/1782","Bth","Court","Das Orakel","Lustspiel","Gellert","unknown"
"8/6/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"8/7/1782","Bth","Court","Die Vatergrille","Lustspiel","Burgoyne","NA"
"","","","",,"Schröder",
"8/7/1782","Bth","Court","Der Sklavenhändler von Smyrna","Singspiel","Chamfort","unknown"
"8/8/1782","Bth","Court","Der Adjutant","Lustspiel","Brömel","NA"
"8/8/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"8/9/1782","Bth","Court","Der Edelknabe","Lustspiel","Engel","NA"
"8/9/1782","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"8/10/1782","Bth","Court","Der Graf von Olsbach","Lustspiel","Brandes","NA"
"8/11/1782","Bth","Court","Treue und Undank","Lustspiel","Meyer","NA"
"8/11/1782","Bth","Court","Die abgeredte Zauberey","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"8/12/1782","Bth","Court","Der eifersüchtige Ungetreue","Lustspiel","Imbert","NA"
"","","","",,"Schröder",
"8/12/1782","Bth","Court","Die Rechnung ohne den Wirth","Lustspiel","Schletter","NA"
"8/13/1782","Bth","Court","Der Deserteur","Drame mêlé de musique","Sedaine","Monsigny"
"","","","",,"Stephanie d. J.",
"8/14/1782","Bth","Court","Der eifersüchtige Ungetreue","Lustspiel","Imbert","NA"
"","","","",,"Schröder",
"8/14/1782","Bth","Court","Der verlogene Bediente","Lustspiel","Garrick","NA"
"","","","",,"Ratschky",
"8/15/1782","Bth","Court","Miß Sara Sampson","Trauerspiel","Lessing","NA"
"","","","",,"Stephanie d. Ä.",
"8/16/1782","Bth","Court","Der Kühehirt","Lustspiel","Weidmann","NA"
"8/16/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"8/17/1782","Bth","Court","Nicht mehr als Sechs Schüsseln","Lustspiel","Großmann","NA"
"8/18/1782","","NA","Theaters closed",,,
"8/19/1782","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"8/19/1782","Bth","Court","Weder Wittwe noch Jungfer","Lustspiel","Legrand","NA"
"","","","",,"Martin",
"8/20/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"8/21/1782","Bth","Court","Gustav Wasa","Trauerspiel","Brooke","NA"
"","","","",,"Schröder",
"8/22/1782","Bth","Court","Die Wankelmütige","Lustspiel","Cibber","NA"
"","","","",,"Schröder",
"8/22/1782","Kth","French","Le Babillard","Comédie","Boissy","NA"
"8/22/1782","Kth","French","Le Maréchal ferrant","Opéra comique","Anseaume","Philidor"
"","","","",,"Quétant",
"8/23/1782","Bth","Court","Weder Wittwe noch Jungfer","Lustspiel","Legrand","NA"
"","","","",,"Martin",
"8/23/1782","Bth","Court","Röschen und Colas","Opéra comique","Sedaine","Monsigny"
"8/24/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"8/24/1782","Kth","French","Le Babillard","Comédie","Boissy","NA"
"8/24/1782","Kth","French","Le Maréchal ferrant","Opéra comique","Anseaume","Philidor"
"","","","",,"Quétant",
"8/25/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"8/25/1782","Bth","Court","Die beyden Geitzigen","Singspiel","Falbaire de Quingey","Grétry"
"","","","",,"unknown",
"8/26/1782","Bth","Court","Der eifersüchtige Ungetreue","Lustspiel","Imbert","NA"
"","","","",,"Schröder",
"8/26/1782","Bth","Court","Die stumme Schönheit","Lustspiel","Schlegel","NA"
"8/27/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"8/28/1782","Bth","Court","Romeo und Julie","Trauerspiel","Shakespeare","NA"
"","","","",,"Weiße",
"8/29/1782","Bth","Court","Der Westindier","Lustspiel","Cumberland","NA"
"","","","",,"Kepner",
"8/30/1782","Bth","Court","Die indianische Wittwe","Lustspiel","Framery","NA"
"","","","",,"Pauerspach",
"8/30/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"8/31/1782","Bth","Court","Der Barbier von Sevilien","Lustspiel","Beaumarchais","NA"
"9/1/1782","Bth","Court","Weder Wittwe noch Jungfer","Lustspiel","Legrand","NA"
"","","","",,"Martin",
"9/1/1782","Bth","Court","Die abgeredte Zauberey","Singspiel","Marmontel","Grétry"
"","","","",,"Stephanie d. J.",
"9/2/1782","Bth","Court","Die drey Töchter","Lustspiel","Spieß","NA"
"9/3/1782","Bth","Court","Die stumme Schönheit","Lustspiel","Schlegel","NA"
"9/3/1782","Bth","Court","Die Bergknappen","Singspiel","Weidmann","Umlauf"
"9/4/1782","Bth","Court","Die drey Töchter","Lustspiel","Spieß","NA"
"9/4/1782","Kth","French","Les Deux Chasseurs et la Laitière","Comédie mêlée d'ariettes","Anseaume","Duni"
"9/4/1782","Kth","French","Le Tonnellier","Opéra comique","Audinot","Gossec"
"9/4/1782","Kth","French","Pas de deux Hongrois","Ballet","unknown","unknown"
"9/5/1782","Bth","Court","Orest und Elektra","Trauerspiel","Crébillon","NA"
"","","","",,"Gotter",
"","","","",,"Voltaire",
"9/6/1782","Kth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"9/7/1782","Bth","Court","Die drey Töchter","Lustspiel","Spieß","NA"
"9/8/1782","","NA","Theaters closed for Nativity of Mary (Mariä Geburt)",,,
"9/9/1782","Bth","Court","Die falschen Spieler","Lustspiel","Klinger","NA"
"9/10/1782","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"9/11/1782","Bth","Court","Die falschen Spieler","Lustspiel","Klinger","NA"
"9/12/1782","Bth","Court","Die falschen Spieler","Lustspiel","Klinger","NA"
"9/13/1782","Bth","Court","Die gegenseitige Probe","Lustspiel","Legrand","NA"
"","","","",,"Meißner",
"9/13/1782","Bth","Court","Der eifersüchtige Liebhaber","Singspiel","Hales","Grétry"
"","","","",,"Stephanie d. J.",
"9/14/1782","Bth","Court","Natur und Liebe im Streit","Trauerspiel","Arien","NA"
"9/15/1782","Bth","Court","Monsieur Fips, oder Alter schützt vor Thorheit nicht","Lustspiel","Dufresny","NA"
"","","","",,"Stephanie d. J.",
"9/15/1782","Bth","Court","Der Faßbinder","Singspiel","Poinsinet","Philidor"
"9/16/1782","Bth","Court","Der eifersüchtige Ungetreue","Lustspiel","Imbert","NA"
"","","","",,"Schröder",
"9/16/1782","Bth","Court","Der taube Liebhaber","Lustspiel","Pilon","NA"
"","","","",,"Schröder",
"9/17/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"9/18/1782","Bth","Court","Hamlet","Trauerspiel","Schröder","NA"
"","","","",,"Shakespeare",
"9/19/1782","Bth","Court","Geschwind, eh es jemand erfährt","Lustspiel","Bock","NA"
"","","","",,"Goldoni",
"9/19/1782","Bth","Court","Weder Wittwe noch Jungfer","Lustspiel","Legrand","NA"
"","","","",,"Martin",
"9/20/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"9/21/1782","Bth","Court","Eugenie, oder Die Tugend in Gefahr","Trauerspiel","Beaumarchais","NA"
"","","","",,"unknown",
"9/21/1782","Bth","Court","Der Sklavenhändler von Smyrna","Singspiel","Chamfort","unknown"
"9/22/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"9/22/1782","Bth","Court","Die beyden Geitzigen","Singspiel","Falbaire de Quingey","Grétry"
"","","","",,"unknown",
"9/23/1782","Bth","Court","Der Fähndrich","Lustspiel","Schröder","NA"
"9/23/1782","Bth","Court","Das Orakel","Lustspiel","Gellert","unknown"
"9/24/1782","Bth","Court","Die abgenöthige Einwilligung","Lustspiel","Gebler","NA"
"","","","",,"Guyot de Merville",
"9/24/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"9/25/1782","Bth","Court","Der Fähndrich","Lustspiel","Schröder","NA"
"9/25/1782","Bth","Court","Der dankbare Sohn","Lustspiel","Engel","NA"
"9/26/1782","Bth","Court","Canut der Gütige","Trauerspiel","Schlegel","NA"
"9/26/1782","Bth","Court","Die Rechnung ohne den Wirth","Lustspiel","Schletter","NA"
"9/27/1782","Bth","Court","Die Liebe unter den Handwerksleuten","Singspiel","Goldoni","Gassmann"
"","","","",,"unknown",
"9/28/1782","Bth","Court","Die Werber","Lustspiel","Farquhar","NA"
"","","","",,"Stephanie d. J.",
"9/29/1782","Bth","Court","Die Abgebrannten","Lustspiel","Eckardt","NA"
"9/29/1782","Bth","Court","Röschen und Colas","Opéra comique","Sedaine","Monsigny"
"9/30/1782","Bth","Court","Der Fähndrich","Lustspiel","Schröder","NA"
"9/30/1782","Bth","Court","Der Schulgelehrte","Lustspiel","Cowley","NA"
"","","","",,"Schröder",
"10/1/1782","Bth","Court","Das Irrlicht","Singspiel","Bretzner","Umlauf"
"10/2/1782","Bth","Court","Die Trojanerinnen","Trauerspiel","Schlegel","NA"
"10/2/1782","Bth","Court","Der Wittwer","Lustspiel","Carmontelle","NA"
"","","","",,"unknown",
"10/3/1782","Bth","Court","Die drey Töchter","Lustspiel","Spieß","NA"
"10/4/1782","Bth","Court","La contadina in corte","Opera buffa","Tassi","Sacchini"
"10/5/1782","Bth","Court","Die Familie","Schauspiel","Schröder","NA"
"10/5/1782","Bth","Court","Weder Wittwe noch Jungfer","Lustspiel","Legrand","NA"
"","","","",,"Martin",
"10/6/1782","Bth","Court","Die große Batterie","Lustspiel","Ayrenhoff","NA"
"10/6/1782","Bth","Court","Die pücefarbnen Schuhe, oder Die schöne Schusterin","Singspiel","Stephanie d. J.","Umlauf"
"10/7/1782","Bth","Court","Der Fähndrich","Lustspiel","Schröder","NA"
"10/7/1782","Bth","Court","Der taube Liebhaber","Lustspiel","Pilon","NA"
"","","","",,"Schröder",
"10/8/1782","Bth","Court","Die Entführung aus dem Serail","Singspiel","Bretzner","Mozart"
"","","","",,"Stephanie d. J.",
"10/9/1782","Bth","Court","Die Lästerschule","Lustspiel","Schröder","NA"
"","","","",,"Sheridan",
"10/10/1782","Bth","Court","Juliane von Lindorak","Lustspiel","Gozzi","NA"
"","","","",,"Schröder",
"10/10/1782","Bth","Court","Der Schulgelehrte","Lustspiel","Cowley","NA"
"","","","",,"Schröder",
"10/11/1782","Bth","Court","Liebe wirkt schnell","Lustspiel","Martin","NA"
"10/11/1782","Bth","Court","Die eingebildeten Philosophen","Singspiel","Bertati","Paisiello"
"","","","",,"Stephanie d. J.",
"10/12/1782","Bth","Court","Erwine von Steinheim","Trauerspiel","Blumauer","NA"
"10/13/1782","Bth","Court","Die drey Töchter","Lustspiel","Spieß","NA"
"10/13/1782","Kth","unknown","Der verliebte Zauberer","Lustspiel","unknown","unknown"
"10/14/1782","Bth","Court","Der Oberamtmann und die Soldaten","Schauspiel","Herbois","NA"
"","","","",,"Stephanie d. J.",
"10/14/1782","Kth","unknown","Der verliebte Zauberer","Lustspiel","unknown","unknown"
"10/15/1782","","","Theaters closed (Saint Teresa's Day)",,,
"10/16/1782","Bth","Court","Die Nebenbuhler","Lustspiel","Engelbrecht","NA"
"","","","",,"Sheridan",
